STATE	DMEPOS RURAL ZIP CODE	YEAR/QTR
NC	28646	202501
NC	28649	202501
NC	28651	202501
NC	28652	202501
NC	28653	202501
NC	28654	202501
NC	28656	202501
NC	28657	202501
NC	28659	202501
NC	28662	202501
NC	28663	202501
NC	28664	202501
NC	28665	202501
NC	28668	202501
NC	28669	202501
NC	28670	202501
NC	28672	202501
NC	28675	202501
NC	28676	202501
NC	28679	202501
NC	28683	202501
NC	28684	202501
NC	28685	202501
NC	28691	202501
NC	28692	202501
NC	28693	202501
NC	28694	202501
NC	28697	202501
NC	28698	202501
NC	28702	202501
NC	28705	202501
NC	28707	202501
NC	28708	202501
NC	28712	202501
NC	28713	202501
NC	28714	202501
NC	28717	202501
NC	28718	202501
NC	28719	202501
NC	28720	202501
NC	28722	202501
NC	28723	202501
NC	28725	202501
NC	28733	202501
NC	28734	202501
NC	28736	202501
NC	28737	202501
NC	28740	202501
NC	28741	202501
NC	28744	202501
NC	28746	202501
NC	28747	202501
NC	28749	202501
NC	28750	202501
NC	28752	202501
NC	28755	202501
NC	28756	202501
NC	28761	202501
NC	28762	202501
NC	28763	202501
NC	28765	202501
NC	28766	202501
NC	28768	202501
NC	28771	202501
NC	28772	202501
NC	28773	202501
NC	28774	202501
NC	28775	202501
NC	28777	202501
NC	28779	202501
NC	28781	202501
NC	28782	202501
NC	28783	202501
NC	28788	202501
NC	28789	202501
NC	28901	202501
NC	28902	202501
NC	28903	202501
NC	28904	202501
NC	28905	202501
NC	28906	202501
NC	28909	202501
SC	29001	202501
SC	29003	202501
SC	29010	202501
SC	29018	202501
SC	29037	202501
SC	29038	202501
SC	29039	202501
SC	29041	202501
SC	29042	202501
SC	29046	202501
SC	29047	202501
SC	29048	202501
SC	29051	202501
SC	29056	202501
SC	29059	202501
SC	29075	202501
SC	29080	202501
SC	29081	202501
SC	29082	202501
SC	29101	202501
SC	29102	202501
SC	29104	202501
SC	29107	202501
SC	29108	202501
SC	29111	202501
SC	29112	202501
SC	29113	202501
SC	29115	202501
SC	29116	202501
SC	29117	202501
SC	29118	202501
SC	29122	202501
SC	29125	202501
SC	29126	202501
SC	29127	202501
SC	29133	202501
SC	29138	202501
SC	29142	202501
SC	29143	202501
SC	29145	202501
SC	29146	202501
SC	29148	202501
SC	29162	202501
SC	29163	202501
SC	29166	202501
SC	29178	202501
SC	29340	202501
SC	29341	202501
SC	29342	202501
SC	29355	202501
SC	29432	202501
SC	29433	202501
SC	29435	202501
SC	29440	202501
SC	29442	202501
SC	29446	202501
SC	29452	202501
SC	29474	202501
SC	29475	202501
SC	29481	202501
SC	29488	202501
SC	29493	202501
SC	29510	202501
SC	29512	202501
SC	29516	202501
SC	29518	202501
SC	29519	202501
SC	29520	202501
SC	29525	202501
SC	29536	202501
SC	29543	202501
SC	29546	202501
SC	29547	202501
SC	29554	202501
SC	29556	202501
SC	29563	202501
SC	29564	202501
SC	29565	202501
SC	29567	202501
SC	29570	202501
SC	29571	202501
SC	29574	202501
SC	29580	202501
SC	29584	202501
SC	29585	202501
SC	29589	202501
SC	29590	202501
SC	29592	202501
SC	29594	202501
SC	29596	202501
SC	29620	202501
SC	29628	202501
SC	29638	202501
SC	29639	202501
SC	29643	202501
SC	29646	202501
SC	29647	202501
SC	29648	202501
SC	29649	202501
SC	29653	202501
SC	29658	202501
SC	29664	202501
SC	29665	202501
SC	29666	202501
SC	29672	202501
SC	29675	202501
SC	29676	202501
SC	29678	202501
SC	29679	202501
SC	29686	202501
SC	29691	202501
SC	29693	202501
SC	29695	202501
SC	29696	202501
SC	29702	202501
SC	29709	202501
SC	29718	202501
SC	29727	202501
SC	29728	202501
SC	29741	202501
SC	29810	202501
SC	29812	202501
SC	29813	202501
SC	29817	202501
SC	29819	202501
SC	29821	202501
SC	29826	202501
SC	29827	202501
SC	29835	202501
SC	29836	202501
SC	29838	202501
SC	29840	202501
SC	29843	202501
SC	29844	202501
SC	29845	202501
SC	29846	202501
SC	29848	202501
SC	29849	202501
SC	29853	202501
SC	29899	202501
SC	29911	202501
SC	29913	202501
SC	29916	202501
SC	29918	202501
SC	29921	202501
SC	29922	202501
SC	29923	202501
SC	29924	202501
SC	29929	202501
SC	29932	202501
SC	29933	202501
SC	29939	202501
SC	29944	202501
SC	29945	202501
GA	30055	202501
GA	30056	202501
GA	30104	202501
GA	30125	202501
GA	30138	202501
GA	30139	202501
GA	30153	202501
GA	30170	202501
GA	30204	202501
GA	30206	202501
GA	30217	202501
GA	30230	202501
GA	30240	202501
GA	30241	202501
GA	30256	202501
GA	30257	202501
GA	30258	202501
GA	30261	202501
GA	30285	202501
GA	30286	202501
GA	30292	202501
GA	30295	202501
GA	30401	202501
GA	30410	202501
GA	30411	202501
GA	30412	202501
GA	30413	202501
GA	30414	202501
GA	30415	202501
GA	30417	202501
GA	30420	202501
GA	30421	202501
GA	30423	202501
GA	30424	202501
GA	30425	202501
GA	30427	202501
GA	30428	202501
GA	30429	202501
GA	30434	202501
GA	30436	202501
GA	30438	202501
GA	30439	202501
GA	30442	202501
GA	30445	202501
GA	30446	202501
GA	30448	202501
GA	30449	202501
GA	30450	202501
GA	30451	202501
GA	30452	202501
GA	30453	202501
GA	30454	202501
GA	30455	202501
GA	30457	202501
GA	30458	202501
GA	30459	202501
GA	30460	202501
GA	30461	202501
GA	30464	202501
GA	30467	202501
GA	30470	202501
GA	30471	202501
GA	30473	202501
GA	30474	202501
GA	30475	202501
GA	30477	202501
GA	30499	202501
GA	30510	202501
GA	30511	202501
GA	30512	202501
GA	30513	202501
GA	30514	202501
GA	30516	202501
GA	30517	202501
GA	30520	202501
GA	30521	202501
GA	30522	202501
GA	30523	202501
GA	30525	202501
GA	30528	202501
GA	30529	202501
GA	30530	202501
GA	30531	202501
GA	30533	202501
GA	30535	202501
GA	30536	202501
GA	30537	202501
GA	30538	202501
GA	30539	202501
GA	30540	202501
GA	30541	202501
GA	30545	202501
GA	30546	202501
GA	30547	202501
GA	30548	202501
GA	30549	202501
GA	30552	202501
GA	30553	202501
GA	30555	202501
GA	30557	202501
GA	30558	202501
GA	30559	202501
GA	30560	202501
GA	30562	202501
GA	30563	202501
GA	30564	202501
GA	30565	202501
GA	30567	202501
GA	30568	202501
GA	30571	202501
GA	30572	202501
GA	30573	202501
GA	30575	202501
GA	30576	202501
GA	30577	202501
GA	30580	202501
GA	30581	202501
GA	30582	202501
GA	30597	202501
GA	30598	202501
GA	30599	202501
GA	30607	202501
GA	30623	202501
GA	30624	202501
GA	30625	202501
GA	30631	202501
GA	30634	202501
GA	30635	202501
GA	30639	202501
GA	30642	202501
GA	30643	202501
GA	30645	202501
GA	30650	202501
GA	30660	202501
GA	30662	202501
GA	30663	202501
GA	30664	202501
GA	30665	202501
GA	30668	202501
GA	30669	202501
GA	30673	202501
GA	30678	202501
GA	30701	202501
GA	30703	202501
GA	30730	202501
GA	30731	202501
GA	30732	202501
GA	30733	202501
GA	30734	202501
GA	30735	202501
GA	30746	202501
GA	30747	202501
GA	30753	202501
GA	30803	202501
GA	30807	202501
GA	30810	202501
GA	30818	202501
GA	30819	202501
GA	30820	202501
GA	30821	202501
GA	30822	202501
GA	30823	202501
GA	30828	202501
GA	30833	202501
GA	31001	202501
GA	31002	202501
GA	31003	202501
GA	31006	202501
GA	31007	202501
GA	31009	202501
GA	31010	202501
GA	31011	202501
GA	31012	202501
GA	31014	202501
GA	31015	202501
GA	31018	202501
GA	31019	202501
GA	31021	202501
GA	31022	202501
GA	31023	202501
GA	31024	202501
GA	31026	202501
GA	31027	202501
GA	31031	202501
GA	31034	202501
GA	31035	202501
GA	31036	202501
GA	31037	202501
GA	31038	202501
GA	31039	202501
GA	31040	202501
GA	31041	202501
GA	31042	202501
GA	31045	202501
GA	31049	202501
GA	31051	202501
GA	31054	202501
GA	31055	202501
GA	31057	202501
GA	31059	202501
GA	31060	202501
GA	31061	202501
GA	31062	202501
GA	31063	202501
GA	31064	202501
GA	31065	202501
GA	31067	202501
GA	31068	202501
GA	31070	202501
GA	31071	202501
GA	31072	202501
GA	31075	202501
GA	31076	202501
GA	31077	202501
GA	31079	202501
GA	31081	202501
GA	31082	202501
GA	31083	202501
GA	31085	202501
GA	31087	202501
GA	31089	202501
GA	31090	202501
GA	31091	202501
GA	31092	202501
GA	31094	202501
GA	31096	202501
GA	31097	202501
GA	31501	202501
GA	31502	202501
GA	31503	202501
GA	31510	202501
GA	31512	202501
GA	31513	202501
GA	31515	202501
GA	31516	202501
GA	31518	202501
GA	31519	202501
GA	31532	202501
GA	31533	202501
GA	31534	202501
GA	31535	202501
GA	31537	202501
GA	31539	202501
GA	31544	202501
GA	31545	202501
GA	31546	202501
GA	31547	202501
GA	31548	202501
GA	31549	202501
GA	31550	202501
GA	31551	202501
GA	31552	202501
GA	31554	202501
GA	31555	202501
GA	31556	202501
GA	31557	202501
GA	31558	202501
GA	31560	202501
GA	31562	202501
GA	31563	202501
GA	31564	202501
GA	31565	202501
GA	31567	202501
GA	31568	202501
GA	31569	202501
GA	31598	202501
GA	31599	202501
GA	31620	202501
GA	31622	202501
GA	31623	202501
GA	31624	202501
GA	31626	202501
GA	31627	202501
GA	31630	202501
GA	31631	202501
GA	31634	202501
GA	31637	202501
GA	31639	202501
GA	31642	202501
GA	31645	202501
GA	31647	202501
GA	31650	202501
GA	31709	202501
GA	31711	202501
GA	31712	202501
GA	31714	202501
GA	31716	202501
GA	31719	202501
GA	31722	202501
GA	31727	202501
GA	31730	202501
GA	31733	202501
GA	31735	202501
GA	31738	202501
GA	31739	202501
GA	31743	202501
GA	31744	202501
GA	31747	202501
GA	31749	202501
GA	31750	202501
GA	31753	202501
GA	31756	202501
GA	31757	202501
GA	31758	202501
GA	31764	202501
GA	31765	202501
GA	31768	202501
GA	31769	202501
GA	31771	202501
GA	31773	202501
GA	31774	202501
GA	31775	202501
GA	31776	202501
GA	31779	202501
GA	31780	202501
GA	31783	202501
GA	31784	202501
GA	31788	202501
GA	31790	202501
GA	31792	202501
GA	31793	202501
GA	31794	202501
GA	31798	202501
GA	31799	202501
GA	31806	202501
GA	31824	202501
GA	31825	202501
GA	31832	202501
GA	31833	202501
FL	32007	202501
FL	32008	202501
FL	32013	202501
FL	32024	202501
FL	32025	202501
FL	32038	202501
FL	32042	202501
FL	32044	202501
FL	32052	202501
FL	32053	202501
FL	32054	202501
FL	32055	202501
FL	32056	202501
FL	32058	202501
FL	32059	202501
FL	32060	202501
FL	32061	202501
FL	32062	202501
FL	32064	202501
FL	32066	202501
FL	32071	202501
FL	32083	202501
FL	32091	202501
FL	32094	202501
FL	32096	202501
FL	32112	202501
FL	32131	202501
FL	32138	202501
FL	32139	202501
FL	32140	202501
FL	32147	202501
FL	32148	202501
FL	32149	202501
FL	32157	202501
FL	32177	202501
FL	32178	202501
FL	32181	202501
FL	32185	202501
FL	32187	202501
FL	32189	202501
FL	32193	202501
FL	32320	202501
FL	32321	202501
FL	32322	202501
FL	32323	202501
FL	32328	202501
FL	32329	202501
FL	32331	202501
FL	32334	202501
FL	32335	202501
FL	32340	202501
FL	32341	202501
FL	32347	202501
FL	32348	202501
FL	32350	202501
FL	32356	202501
FL	32357	202501
FL	32359	202501
FL	32360	202501
FL	32420	202501
FL	32421	202501
FL	32423	202501
FL	32424	202501
FL	32425	202501
FL	32426	202501
FL	32430	202501
FL	32431	202501
FL	32432	202501
FL	32440	202501
FL	32442	202501
FL	32443	202501
FL	32445	202501
FL	32446	202501
FL	32447	202501
FL	32448	202501
FL	32449	202501
FL	32452	202501
FL	32455	202501
FL	32456	202501
FL	32457	202501
FL	32460	202501
FL	32464	202501
FL	32465	202501
FL	32622	202501
FL	32628	202501
FL	32648	202501
FL	32666	202501
FL	32680	202501
FL	32692	202501
FL	32697	202501
FL	33001	202501
FL	33036	202501
FL	33037	202501
FL	33040	202501
FL	33041	202501
FL	33042	202501
FL	33043	202501
FL	33045	202501
FL	33050	202501
FL	33051	202501
FL	33052	202501
FL	33070	202501
FL	33440	202501
FL	33471	202501
FL	33865	202501
FL	33873	202501
FL	33890	202501
FL	33930	202501
FL	33935	202501
FL	33944	202501
FL	33975	202501
FL	34265	202501
FL	34266	202501
FL	34267	202501
FL	34268	202501
FL	34269	202501
FL	34972	202501
FL	34973	202501
FL	34974	202501
AL	35010	202501
AL	35011	202501
AL	35014	202501
AL	35016	202501
AL	35019	202501
AL	35032	202501
AL	35033	202501
AL	35044	202501
AL	35053	202501
AL	35055	202501
AL	35056	202501
AL	35057	202501
AL	35058	202501
AL	35070	202501
AL	35072	202501
AL	35077	202501
AL	35082	202501
AL	35083	202501
AL	35087	202501
AL	35089	202501
AL	35096	202501
AL	35098	202501
AL	35136	202501
AL	35149	202501
AL	35150	202501
AL	35151	202501
AL	35160	202501
AL	35161	202501
AL	35175	202501
AL	35179	202501
AL	35183	202501
AL	35459	202501
AL	35460	202501
AL	35464	202501
AL	35470	202501
AL	35477	202501
AL	35540	202501
AL	35541	202501
AL	35542	202501
AL	35543	202501
AL	35544	202501
AL	35545	202501
AL	35546	202501
AL	35548	202501
AL	35551	202501
AL	35552	202501
AL	35553	202501
AL	35554	202501
AL	35555	202501
AL	35559	202501
AL	35563	202501
AL	35564	202501
AL	35565	202501
AL	35570	202501
AL	35571	202501
AL	35572	202501
AL	35574	202501
AL	35575	202501
AL	35576	202501
AL	35577	202501
AL	35581	202501
AL	35582	202501
AL	35585	202501
AL	35586	202501
AL	35592	202501
AL	35593	202501
AL	35594	202501
AL	35653	202501
AL	35654	202501
AL	35740	202501
AL	35744	202501
AL	35745	202501
AL	35746	202501
AL	35747	202501
AL	35751	202501
AL	35752	202501
AL	35755	202501
AL	35764	202501
AL	35765	202501
AL	35766	202501
AL	35768	202501
AL	35769	202501
AL	35771	202501
AL	35772	202501
AL	35774	202501
AL	35776	202501
AL	35950	202501
AL	35951	202501
AL	35957	202501
AL	35958	202501
AL	35959	202501
AL	35960	202501
AL	35961	202501
AL	35962	202501
AL	35963	202501
AL	35964	202501
AL	35966	202501
AL	35967	202501
AL	35968	202501
AL	35971	202501
AL	35973	202501
AL	35974	202501
AL	35975	202501
AL	35976	202501
AL	35978	202501
AL	35979	202501
AL	35980	202501
AL	35981	202501
AL	35983	202501
AL	35984	202501
AL	35986	202501
AL	35988	202501
AL	35989	202501
AL	36005	202501
AL	36009	202501
AL	36010	202501
AL	36015	202501
AL	36016	202501
AL	36017	202501
AL	36026	202501
AL	36027	202501
AL	36028	202501
AL	36030	202501
AL	36033	202501
AL	36034	202501
AL	36035	202501
AL	36037	202501
AL	36038	202501
AL	36041	202501
AL	36042	202501
AL	36046	202501
AL	36048	202501
AL	36049	202501
AL	36053	202501
AL	36062	202501
AL	36071	202501
AL	36072	202501
AL	36079	202501
AL	36081	202501
AL	36082	202501
AL	36089	202501
AL	36251	202501
AL	36255	202501
AL	36256	202501
AL	36258	202501
AL	36261	202501
AL	36262	202501
AL	36263	202501
AL	36264	202501
AL	36266	202501
AL	36267	202501
AL	36268	202501
AL	36269	202501
AL	36273	202501
AL	36274	202501
AL	36275	202501
AL	36276	202501
AL	36278	202501
AL	36280	202501
AL	36311	202501
AL	36322	202501
AL	36323	202501
AL	36330	202501
AL	36331	202501
AL	36346	202501
AL	36350	202501
AL	36351	202501
AL	36360	202501
AL	36361	202501
AL	36362	202501
AL	36371	202501
AL	36374	202501
AL	36401	202501
AL	36420	202501
AL	36421	202501
AL	36425	202501
AL	36426	202501
AL	36427	202501
AL	36429	202501
AL	36432	202501
AL	36435	202501
AL	36436	202501
AL	36439	202501
AL	36441	202501
AL	36442	202501
AL	36444	202501
AL	36445	202501
AL	36446	202501
AL	36451	202501
AL	36453	202501
AL	36454	202501
AL	36455	202501
AL	36456	202501
AL	36458	202501
AL	36460	202501
AL	36461	202501
AL	36467	202501
AL	36470	202501
AL	36471	202501
AL	36473	202501
AL	36474	202501
AL	36475	202501
AL	36476	202501
AL	36480	202501
AL	36481	202501
AL	36482	202501
AL	36483	202501
AL	36502	202501
AL	36503	202501
AL	36504	202501
AL	36513	202501
AL	36518	202501
AL	36524	202501
AL	36529	202501
AL	36538	202501
AL	36539	202501
AL	36540	202501
AL	36543	202501
AL	36545	202501
AL	36548	202501
AL	36553	202501
AL	36556	202501
AL	36558	202501
AL	36569	202501
AL	36581	202501
AL	36583	202501
AL	36584	202501
AL	36585	202501
AL	36701	202501
AL	36702	202501
AL	36703	202501
AL	36720	202501
AL	36722	202501
AL	36723	202501
AL	36726	202501
AL	36727	202501
AL	36728	202501
AL	36732	202501
AL	36736	202501
AL	36738	202501
AL	36741	202501
AL	36742	202501
AL	36745	202501
AL	36748	202501
AL	36749	202501
AL	36751	202501
AL	36753	202501
AL	36754	202501
AL	36756	202501
AL	36758	202501
AL	36759	202501
AL	36761	202501
AL	36763	202501
AL	36764	202501
AL	36766	202501
AL	36767	202501
AL	36768	202501
AL	36769	202501
AL	36773	202501
AL	36775	202501
AL	36782	202501
AL	36783	202501
AL	36784	202501
AL	36786	202501
AL	36850	202501
AL	36853	202501
AL	36854	202501
AL	36855	202501
AL	36861	202501
AL	36862	202501
AL	36863	202501
AL	36901	202501
AL	36904	202501
AL	36907	202501
AL	36908	202501
AL	36910	202501
AL	36912	202501
AL	36913	202501
AL	36915	202501
AL	36916	202501
AL	36919	202501
AL	36921	202501
AL	36922	202501
AL	36925	202501
TN	37012	202501
TN	37016	202501
TN	37018	202501
TN	37019	202501
TN	37020	202501
TN	37026	202501
TN	37034	202501
TN	37047	202501
TN	37059	202501
TN	37061	202501
TN	37078	202501
TN	37091	202501
TN	37095	202501
TN	37096	202501
TN	37097	202501
TN	37101	202501
TN	37110	202501
TN	37111	202501
TN	37134	202501
TN	37144	202501
TN	37160	202501
TN	37161	202501
TN	37162	202501
TN	37166	202501
TN	37175	202501
TN	37178	202501
TN	37180	202501
TN	37183	202501
TN	37185	202501
TN	37190	202501
TN	37301	202501
TN	37303	202501
TN	37305	202501
TN	37306	202501
TN	37309	202501
TN	37313	202501
TN	37314	202501
TN	37318	202501
TN	37321	202501
TN	37322	202501
TN	37324	202501
TN	37328	202501
TN	37329	202501
TN	37330	202501
TN	37331	202501
TN	37332	202501
TN	37334	202501
TN	37335	202501
TN	37337	202501
TN	37338	202501
TN	37339	202501
TN	37342	202501
TN	37345	202501
TN	37348	202501
TN	37349	202501
TN	37352	202501
TN	37354	202501
TN	37355	202501
TN	37357	202501
TN	37359	202501
TN	37360	202501
TN	37365	202501
TN	37366	202501
TN	37367	202501
TN	37370	202501
TN	37371	202501
TN	37375	202501
TN	37376	202501
TN	37378	202501
TN	37381	202501
TN	37382	202501
TN	37383	202501
TN	37385	202501
TN	37387	202501
TN	37388	202501
TN	37389	202501
TN	37394	202501
TN	37398	202501
TN	37616	202501
TN	37640	202501
TN	37641	202501
TN	37680	202501
TN	37683	202501
TN	37688	202501
TN	37691	202501
TN	37707	202501
TN	37711	202501
TN	37713	202501
TN	37715	202501
TN	37722	202501
TN	37723	202501
TN	37724	202501
TN	37727	202501
TN	37730	202501
TN	37732	202501
TN	37738	202501
TN	37743	202501
TN	37744	202501
TN	37745	202501
TN	37752	202501
TN	37753	202501
TN	37755	202501
TN	37756	202501
TN	37764	202501
TN	37765	202501
TN	37773	202501
TN	37809	202501
TN	37810	202501
TN	37818	202501
TN	37821	202501
TN	37822	202501
TN	37824	202501
TN	37825	202501
TN	37826	202501
TN	37841	202501
TN	37843	202501
TN	37847	202501
TN	37851	202501
TN	37852	202501
TN	37862	202501
TN	37863	202501
TN	37864	202501
TN	37865	202501
TN	37867	202501
TN	37868	202501
TN	37869	202501
TN	37870	202501
TN	37874	202501
TN	37876	202501
TN	37879	202501
TN	37885	202501
TN	37892	202501
TN	38007	202501
TN	38008	202501
TN	38012	202501
TN	38024	202501
TN	38025	202501
TN	38030	202501
TN	38037	202501
TN	38039	202501
TN	38040	202501
TN	38041	202501
TN	38042	202501
TN	38044	202501
TN	38047	202501
TN	38052	202501
TN	38059	202501
TN	38061	202501
TN	38063	202501
TN	38067	202501
TN	38069	202501
TN	38070	202501
TN	38075	202501
TN	38077	202501
TN	38079	202501
TN	38080	202501
TN	38201	202501
TN	38220	202501
TN	38221	202501
TN	38222	202501
TN	38223	202501
TN	38224	202501
TN	38225	202501
TN	38226	202501
TN	38229	202501
TN	38230	202501
TN	38231	202501
TN	38232	202501
TN	38235	202501
TN	38236	202501
TN	38237	202501
TN	38238	202501
TN	38240	202501
TN	38241	202501
TN	38242	202501
TN	38251	202501
TN	38253	202501
TN	38254	202501
TN	38255	202501
TN	38256	202501
TN	38257	202501
TN	38258	202501
TN	38259	202501
TN	38260	202501
TN	38261	202501
TN	38271	202501
TN	38281	202501
TN	38310	202501
TN	38311	202501
TN	38315	202501
TN	38317	202501
TN	38318	202501
TN	38320	202501
TN	38321	202501
TN	38324	202501
TN	38326	202501
TN	38327	202501
TN	38328	202501
TN	38329	202501
TN	38333	202501
TN	38334	202501
TN	38339	202501
TN	38341	202501
TN	38342	202501
TN	38344	202501
TN	38345	202501
TN	38348	202501
TN	38351	202501
TN	38357	202501
TN	38361	202501
TN	38363	202501
TN	38365	202501
TN	38367	202501
TN	38368	202501
TN	38370	202501
TN	38371	202501
TN	38372	202501
TN	38374	202501
TN	38375	202501
TN	38376	202501
TN	38377	202501
TN	38379	202501
TN	38380	202501
TN	38381	202501
TN	38387	202501
TN	38388	202501
TN	38390	202501
TN	38393	202501
TN	38425	202501
TN	38449	202501
TN	38450	202501
TN	38452	202501
TN	38453	202501
TN	38455	202501
TN	38456	202501
TN	38457	202501
TN	38459	202501
TN	38460	202501
TN	38461	202501
TN	38462	202501
TN	38463	202501
TN	38464	202501
TN	38468	202501
TN	38469	202501
TN	38471	202501
TN	38472	202501
TN	38473	202501
TN	38475	202501
TN	38477	202501
TN	38478	202501
TN	38481	202501
TN	38483	202501
TN	38485	202501
TN	38486	202501
TN	38488	202501
TN	38501	202501
TN	38502	202501
TN	38503	202501
TN	38504	202501
TN	38505	202501
TN	38506	202501
TN	38541	202501
TN	38542	202501
TN	38543	202501
TN	38544	202501
TN	38545	202501
TN	38548	202501
TN	38549	202501
TN	38550	202501
TN	38551	202501
TN	38553	202501
TN	38554	202501
TN	38555	202501
TN	38556	202501
TN	38557	202501
TN	38558	202501
TN	38559	202501
TN	38562	202501
TN	38564	202501
TN	38565	202501
TN	38568	202501
TN	38570	202501
TN	38571	202501
TN	38572	202501
TN	38573	202501
TN	38574	202501
TN	38575	202501
TN	38577	202501
TN	38578	202501
TN	38579	202501
TN	38580	202501
TN	38581	202501
TN	38582	202501
TN	38583	202501
TN	38585	202501
TN	38587	202501
TN	38588	202501
TN	38589	202501
MS	38601	202501
MS	38606	202501
MS	38610	202501
MS	38614	202501
MS	38617	202501
MS	38619	202501
MS	38620	202501
MS	38621	202501
MS	38622	202501
MS	38623	202501
MS	38625	202501
MS	38627	202501
MS	38629	202501
MS	38631	202501
MS	38639	202501
MS	38643	202501
MS	38644	202501
MS	38645	202501
MS	38646	202501
MS	38650	202501
MS	38652	202501
MS	38655	202501
MS	38658	202501
MS	38663	202501
MS	38666	202501
MS	38670	202501
MS	38673	202501
MS	38674	202501
MS	38677	202501
MS	38683	202501
MS	38701	202501
MS	38702	202501
MS	38703	202501
MS	38704	202501
MS	38720	202501
MS	38721	202501
MS	38722	202501
MS	38723	202501
MS	38725	202501
MS	38726	202501
MS	38730	202501
MS	38731	202501
MS	38732	202501
MS	38733	202501
MS	38736	202501
MS	38737	202501
MS	38738	202501
MS	38739	202501
MS	38740	202501
MS	38744	202501
MS	38745	202501
MS	38746	202501
MS	38748	202501
MS	38751	202501
MS	38753	202501
MS	38754	202501
MS	38756	202501
MS	38759	202501
MS	38760	202501
MS	38761	202501
MS	38762	202501
MS	38764	202501
MS	38765	202501
MS	38767	202501
MS	38768	202501
MS	38769	202501
MS	38771	202501
MS	38772	202501
MS	38773	202501
MS	38774	202501
MS	38776	202501
MS	38778	202501
MS	38780	202501
MS	38781	202501
MS	38782	202501
MS	38801	202501
MS	38802	202501
MS	38803	202501
MS	38804	202501
MS	38820	202501
MS	38821	202501
MS	38824	202501
MS	38825	202501
MS	38826	202501
MS	38827	202501
MS	38828	202501
MS	38829	202501
MS	38833	202501
MS	38834	202501
MS	38835	202501
MS	38838	202501
MS	38839	202501
MS	38841	202501
MS	38843	202501
MS	38844	202501
MS	38846	202501
MS	38847	202501
MS	38848	202501
MS	38849	202501
MS	38850	202501
MS	38851	202501
MS	38852	202501
MS	38855	202501
MS	38856	202501
MS	38857	202501
MS	38858	202501
MS	38859	202501
MS	38860	202501
MS	38862	202501
MS	38863	202501
MS	38864	202501
MS	38865	202501
MS	38866	202501
MS	38868	202501
MS	38869	202501
MS	38870	202501
MS	38871	202501
MS	38873	202501
MS	38874	202501
MS	38875	202501
MS	38876	202501
MS	38877	202501
MS	38878	202501
MS	38879	202501
MS	38880	202501
MS	38901	202501
MS	38902	202501
MS	38913	202501
MS	38914	202501
MS	38915	202501
MS	38916	202501
MS	38917	202501
MS	38920	202501
MS	38921	202501
MS	38922	202501
MS	38923	202501
MS	38924	202501
MS	38925	202501
MS	38927	202501
MS	38928	202501
MS	38929	202501
MS	38930	202501
MS	38935	202501
MS	38940	202501
MS	38941	202501
MS	38943	202501
MS	38944	202501
MS	38946	202501
MS	38947	202501
MS	38948	202501
MS	38949	202501
MS	38950	202501
MS	38951	202501
MS	38952	202501
MS	38953	202501
MS	38954	202501
MS	38957	202501
MS	38959	202501
MS	38960	202501
MS	38961	202501
MS	38962	202501
MS	38963	202501
MS	38964	202501
MS	38965	202501
MS	38966	202501
MS	38967	202501
MS	39038	202501
MS	39051	202501
MS	39054	202501
MS	39057	202501
MS	39061	202501
MS	39063	202501
MS	39067	202501
MS	39069	202501
MS	39074	202501
MS	39079	202501
MS	39080	202501
MS	39086	202501
MS	39087	202501
MS	39090	202501
MS	39092	202501
MS	39094	202501
MS	39095	202501
MS	39096	202501
MS	39097	202501
MS	39098	202501
MS	39108	202501
MS	39109	202501
MS	39113	202501
MS	39115	202501
MS	39116	202501
MS	39117	202501
MS	39119	202501
MS	39120	202501
MS	39121	202501
MS	39122	202501
MS	39140	202501
MS	39144	202501
MS	39146	202501
MS	39150	202501
MS	39152	202501
MS	39153	202501
MS	39156	202501
MS	39159	202501
MS	39160	202501
MS	39165	202501
MS	39166	202501
MS	39168	202501
MS	39169	202501
MS	39171	202501
MS	39176	202501
MS	39177	202501
MS	39180	202501
MS	39181	202501
MS	39182	202501
MS	39183	202501
MS	39189	202501
MS	39190	202501
MS	39192	202501
MS	39301	202501
MS	39302	202501
MS	39303	202501
MS	39304	202501
MS	39305	202501
MS	39307	202501
MS	39309	202501
MS	39320	202501
MS	39322	202501
MS	39323	202501
MS	39324	202501
MS	39325	202501
MS	39326	202501
MS	39327	202501
MS	39328	202501
MS	39330	202501
MS	39332	202501
MS	39335	202501
MS	39336	202501
MS	39337	202501
MS	39338	202501
MS	39339	202501
MS	39341	202501
MS	39342	202501
MS	39345	202501
MS	39346	202501
MS	39347	202501
MS	39348	202501
MS	39350	202501
MS	39352	202501
MS	39354	202501
MS	39355	202501
MS	39356	202501
MS	39358	202501
MS	39359	202501
MS	39360	202501
MS	39361	202501
MS	39362	202501
MS	39363	202501
MS	39364	202501
MS	39365	202501
MS	39366	202501
MS	39367	202501
MS	39421	202501
MS	39422	202501
MS	39426	202501
MS	39427	202501
MS	39428	202501
MS	39429	202501
MS	39436	202501
MS	39437	202501
MS	39439	202501
MS	39440	202501
MS	39441	202501
MS	39442	202501
MS	39443	202501
MS	39451	202501
MS	39452	202501
MS	39456	202501
MS	39457	202501
MS	39459	202501
MS	39460	202501
MS	39461	202501
MS	39463	202501
MS	39464	202501
MS	39466	202501
MS	39470	202501
